City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
291,gornopravdinsk,60.05,69.9,20.25,72,100,1.31,RU,1720575498
292,fort bragg,35.139,-79.006,30.08,79,100,1.34,US,1720575499
293,simi valley,34.2695,-118.7815,33.08,52,0,2.68,US,1720575241
294,san paolo,-23.5475,-46.6361,15.2,98,100,2.06,BR,1720575328
295,taulaga,-11.0553,-171.0883,28.02,76,24,7.28,AS,1720575503
296,opuwo,-18.0607,13.84,12.54,21,0,2.4,NA,1720575504
297,gizo,-8.103,156.8419,27.98,79,98,3.3,SB,1720575506
298,granada,37.25,-3.25,20.72,48,0,1.31,ES,1720575508
299,bluefields,12.0137,-83.7635,25.28,94,100,2.94,NI,1720575344
300,thunder bay,48.4001,-89.3168,24.99,60,20,2.06,CA,1720575511
301,zyryanovsk,49.7386,84.2719,17.13,86,55,0.56,KZ,1720575512
302,anadyr,64.75,177.4833,15.28,58,40,15.0,RU,1720575514
303,arua,3.0201,30.9111,17.93,89,91,0.62,UG,1720575515
304,marivan,35.5219,46.176,22.51,31,1,1.91,IR,1720575516
305,saulkrasti,57.2622,24.4147,13.97,73,34,2.84,LV,1720575518
306,poronaysk,49.2167,143.1167,12.35,93,100,2.17,RU,1720575519
307,pandan,14.0453,124.1694,30.23,68,100,1.07,PH,1720575520
308,puerto real,36.5282,-6.1901,21.09,88,0,0.0,ES,1720575522
309,seven pagodas,12.6264,80.1722,29.41,70,100,3.85,IN,1720575523
310,severnoye,56.3491,78.3619,19.61,68,41,2.04,RU,1720575526
311,orshanka,56.9161,47.8933,18.36,73,36,1.92,RU,1720575527
312,khilok,51.3674,110.4676,28.08,40,1,0.89,RU,1720575528
313,ta`u,-14.2336,-169.5144,25.81,79,98,13.26,AS,1720575530
314,williamson,30.6502,-97.6003,31.56,55,0,0.89,US,1720575532
315,lebu,-37.6167,-73.65,5.68,78,0,4.98,CL,1720575533
316,temryuk,45.2722,37.3811,26.12,36,100,6.73,RU,1720575535
317,el granada,37.5027,-122.4694,23.28,79,20,9.77,US,1720575536
318,kyshtovka,56.555,76.6271,19.16,79,36,2.05,RU,1720575537
319,hsinchu,24.8036,120.9686,32.16,65,46,1.79,TW,1720575384
320,pierre,44.3683,-100.351,31.51,39,0,0.0,US,1720575540
321,edmundston,47.3737,-68.3251,21.74,85,0,3.09,CA,1720575541
322,yuzhno-kurilsk,44.0306,145.8556,17.92,90,98,1.65,RU,1720575543
323,bengkulu,-3.8004,102.2655,26.37,84,65,1.26,ID,1720575544
324,choyr,46.3611,108.3611,24.89,41,74,2.67,MN,1720575545
325,altania,-23.8744,-53.9017,10.5,91,90,3.76,BR,1720575546
326,kanniyakumari,8.0833,77.5667,25.47,79,100,7.87,IN,1720575548
327,weno,7.4515,151.8468,31.97,84,75,2.06,FM,1720575549
328,nao me toque,-28.4592,-52.8208,4.7,96,100,3.82,BR,1720575550
329,beira,-19.8436,34.8389,14.05,88,0,2.57,MZ,1720575552
330,pertek,38.8663,39.3268,17.76,67,0,1.15,TR,1720575553
331,vedaraniyam,10.3667,79.85,29.05,79,100,5.03,IN,1720575554
332,castletown,53.0281,-9.0686,13.27,91,53,4.01,IE,1720575556
333,sault ste. marie,46.5168,-84.3333,21.31,78,0,2.57,CA,1720575557
334,westport,41.1415,-73.3579,26.9,81,0,2.57,US,1720575550
335,zuni pueblo,35.0725,-108.8506,33.35,11,1,3.23,US,1720575560
336,port saint john's,-31.6229,29.5448,18.11,28,98,3.49,ZA,1720575561
337,paradip garh,20.3167,86.6167,30.14,72,100,7.06,IN,1720575562
338,sar-e pul,35.8333,66.1667,21.81,29,0,0.81,AF,1720575564
339,hutang,31.5333,119.4833,26.8,93,100,4.14,CN,1720575565
340,zhanibek,49.4167,46.85,22.52,49,0,3.16,KZ,1720575567
341,edd,13.9297,41.6925,33.96,47,100,2.14,ER,1720575568
342,fale old settlement,-9.3852,-171.2468,28.41,74,23,7.87,TK,1720575569
343,saint-joseph,-21.3667,55.6167,17.21,73,16,3.09,RE,1720575570
344,ampanihy,-24.7,44.75,15.92,97,25,2.71,MG,1720575572
345,el kala,36.8956,8.4433,24.23,77,23,1.83,DZ,1720575573
346,khorixas,-20.3667,14.9667,14.57,19,0,2.91,NA,1720575575
347,bardai,11.65,7.2333,22.65,80,61,5.48,NG,1720575576
348,skiathos,39.1623,23.4909,27.21,71,0,5.8,GR,1720575577
349,nova sintra,14.8667,-24.7167,23.71,79,5,10.1,CV,1720575579
350,mikun',62.3547,50.0771,18.33,88,98,3.16,RU,1720575580
351,esquel,-42.9,-71.3167,-5.26,87,28,2.41,AR,1720575581
352,portage la prairie,49.9728,-98.2926,21.43,75,7,1.4,CA,1720575583
353,amontada,-3.3617,-39.8317,22.49,92,11,2.46,BR,1720575584
354,san juan de miraflores,-12.1629,-76.9635,16.76,90,61,3.01,PE,1720575585
355,fort st. john,56.2499,-120.8529,33.94,18,20,5.14,CA,1720575587
356,kazanka,47.8462,32.8218,23.4,57,25,3.25,UA,1720575588
357,qamdo,31.1667,97.2333,12.56,71,100,1.12,CN,1720575590
358,suva,-18.1416,178.4415,24.71,78,75,4.63,FJ,1720575591
359,noci,40.7907,17.1317,24.59,60,0,4.0,IT,1720575592
360,trondheim,63.4305,10.3951,11.11,88,14,1.82,NO,1720575595
361,newport,51.5877,-2.9984,16.36,92,75,6.7,GB,1720575596
362,el bayadh,33.6832,1.0193,28.18,12,4,4.87,DZ,1720575599
363,saudarkrokur,65.7461,-19.6394,10.84,82,92,5.43,IS,1720575600
364,ad-damazin,11.7891,34.3592,23.69,82,72,2.99,SD,1720575601
365,veraval,20.9,70.3667,28.93,79,99,3.28,IN,1720575603
366,petropavlovsk-kamchatsky,53.0452,158.6483,12.33,100,100,4.0,RU,1720575604
367,padre paraiso,-17.0742,-41.4844,15.33,77,0,1.09,BR,1720575605
368,abu dhabi,24.4667,54.3667,35.06,63,0,1.03,AE,1720575607
369,magadan,59.5667,150.8,18.91,54,25,5.59,RU,1720575608
370,mata-utu,-13.2816,-176.1745,26.61,85,100,10.76,WF,1720575609
371,mkushi,-13.6202,29.3939,9.93,33,81,2.23,ZM,1720575611
372,yemetsk,63.4721,41.7941,13.59,87,17,2.52,RU,1720575612
373,clewiston,26.7542,-80.9337,25.0,89,99,6.0,US,1720575613
374,at taj,24.2049,23.2857,26.46,29,35,4.29,LY,1720575615
375,antalaha,-14.9003,50.2788,20.08,71,87,3.47,MG,1720575616
376,bozoum,6.3193,16.3799,20.5,97,100,1.26,CF,1720575617
377,inarajan village,13.2736,144.7484,31.33,80,94,6.28,GU,1720575619
378,kapa'a,22.0752,-159.319,29.18,67,40,6.69,US,1720575620
379,tonder,54.9331,8.8667,20.02,83,100,4.91,DK,1720575621
380,paysandu,-32.3214,-58.0756,1.6,84,42,3.51,UY,1720575623
381,ban dan lan hoi,17.0068,99.575,27.81,74,100,1.51,TH,1720575624
382,lakes of the four seasons,41.4103,-87.2131,21.15,96,75,2.57,US,1720575625
383,urangan,-25.3,152.9,20.2,76,8,2.15,AU,1720575626
384,meiganga,6.5167,14.3,18.74,99,100,0.7,CM,1720575628
385,jabat,7.75,168.9751,28.01,80,11,8.04,MH,1720575630
386,eraan,9.0629,117.7016,28.29,75,100,2.52,PH,1720575632
387,constantia,44.1833,28.65,25.39,53,0,5.57,RO,1720575633
388,lukovit,43.2,24.1667,20.7,40,0,1.48,BG,1720575635
389,murray bridge,-35.1167,139.2667,14.08,46,0,4.14,AU,1720575636
390,muriti,-1.9833,32.9167,22.21,72,82,3.2,TZ,1720575638
391,rivera,-30.9053,-55.5508,2.68,90,100,2.64,UY,1720575639
392,robertsport,6.7533,-11.3686,24.88,85,51,2.94,LR,1720575640
393,izluchinsk,60.9794,76.9242,20.01,57,100,4.74,RU,1720575642
394,altai,46.3722,96.2583,20.55,33,93,6.41,MN,1720575643
395,hauterive,46.0901,3.4459,19.99,95,100,1.44,FR,1720575644
396,ouani,-12.1322,44.4258,24.74,72,16,5.51,KM,1720575646
397,gorontalo,0.5412,123.0595,26.1,93,100,1.34,ID,1720575647
398,bangassou,4.7413,22.8184,20.65,99,100,0.99,CF,1720575648
399,fort wellington,6.4,-57.6,26.07,84,100,2.53,GY,1720575650
400,klyuchi,52.2667,79.1667,19.65,64,15,3.04,RU,1720575654
401,manicore,-5.8092,-61.3003,26.34,51,16,1.19,BR,1720575655
402,sur,22.5667,59.5289,28.81,71,100,4.8,OM,1720575657
403,kalispell,48.1958,-114.3129,33.05,34,0,2.06,US,1720575658
404,mujiayingzi,42.1167,118.7833,27.2,24,93,1.16,CN,1720575659
405,al fulah,11.7329,28.3579,27.88,56,74,4.68,SD,1720575661
406,kulattur,9.0167,78.2,28.78,65,99,5.86,IN,1720575662
407,lianzhou,24.7811,112.3825,30.57,70,23,1.87,CN,1720575663
408,ribas do rio pardo,-20.4431,-53.7592,11.9,94,74,2.26,BR,1720575665
409,scottburgh,-30.2867,30.7532,15.3,20,87,3.27,ZA,1720575666
410,kavalerovo,44.2661,135.0572,17.63,81,98,1.61,RU,1720575667
411,yuxia,34.0615,108.6291,24.34,99,100,1.19,CN,1720575668
412,dalnerechensk,45.9339,133.7225,21.21,69,8,2.72,RU,1720575670
413,darnah,32.767,22.6367,26.1,75,0,8.53,LY,1720575671
414,kilindoni,-7.9139,39.6668,25.29,72,41,6.29,TZ,1720575673
415,geraldton,-28.7667,114.6,19.23,88,75,4.63,AU,1720575619
416,alofi,-19.0595,-169.9187,24.94,47,100,7.72,NU,1720575675
417,berezovyy,51.6667,135.7,11.33,98,100,1.08,RU,1720575676
418,happy valley-goose bay,53.3168,-60.3315,18.17,94,100,1.03,CA,1720575678
419,keetmanshoop,-26.5833,18.1333,8.51,27,0,2.06,NA,1720575680
420,suomussalmi,64.8869,28.9078,10.56,83,14,1.81,FI,1720575681
421,sao jose da coroa grande,-8.8978,-35.1478,24.41,84,3,2.51,BR,1720575682
422,nako,31.8814,78.627,15.33,72,27,1.05,IN,1720575684
423,qarqaraly,49.4058,75.4742,16.23,61,1,3.76,KZ,1720575685
424,san pedro pochutla,15.7333,-96.4667,28.84,88,100,1.52,MX,1720575686
425,adani,6.7397,7.0112,23.16,98,100,1.3,NG,1720575688
426,knysna,-34.0363,23.0471,12.3,76,62,4.55,ZA,1720575689
427,camayenne,9.535,-13.6878,26.4,82,16,2.73,GN,1720575690
428,illizi,26.4833,8.4667,29.89,16,5,3.47,DZ,1720575692
429,el porvenir,13.7617,-87.3458,24.63,92,100,2.35,HN,1720575693
430,port shepstone,-30.7414,30.455,17.09,22,99,2.87,ZA,1720575695
431,sao joao da barra,-21.6403,-41.0511,22.84,91,16,1.66,BR,1720575696
432,hadibu,12.65,54.0333,26.47,85,100,10.74,YE,1720575697
433,vytegra,61.0064,36.4481,12.45,82,3,2.21,RU,1720575698
434,faya-largeau,17.9257,19.1043,33.08,18,99,3.03,TD,1720575700
435,kindu,-2.95,25.95,22.04,65,22,0.2,CD,1720575701
436,chigorodo,7.6664,-76.6811,23.89,97,100,3.58,CO,1720575703
437,kodinar,20.7903,70.7031,28.76,80,100,3.29,IN,1720575705
438,kievka,50.2619,71.5514,21.08,48,78,2.81,KZ,1720575706
439,kenora,49.8167,-94.4337,23.54,60,75,1.54,CA,1720575707
440,pagar alam,-4.0167,103.2667,23.81,91,55,0.62,ID,1720575709
441,eichendorf,48.6333,12.85,21.94,93,5,1.49,DE,1720575710
442,narrabri,-30.3167,149.7833,15.68,58,3,2.21,AU,1720575578
443,nuuk,64.1835,-51.7216,5.34,100,100,2.06,GL,1720575713
444,maumere,-8.6199,122.2111,28.33,58,71,1.68,ID,1720575714
445,minas de marcona,-15.2119,-75.1103,9.86,89,77,6.64,PE,1720575715
446,lisala,2.15,21.5167,20.6,97,96,0.98,CD,1720575716
447,kone,-21.0595,164.8658,26.77,54,58,4.16,NC,1720575718
448,saint croix,17.7397,-64.7388,27.25,82,0,4.63,VI,1720575720
449,khawr fakkan,25.3313,56.342,33.03,84,22,3.32,AE,1720575722
450,turpan,42.9333,89.1667,35.22,26,90,0.95,CN,1720575723
451,pisco,-13.7,-76.2167,16.03,82,0,1.03,PE,1720575724
452,anna regina,7.2644,-58.5077,25.75,86,39,1.8,GY,1720575726
453,al jawf,29.5,38.75,27.1,22,0,3.57,SA,1720575727
454,yumaguzino,52.9041,56.3933,16.9,91,99,1.04,RU,1720575728
455,kirensk,57.7853,108.1119,28.26,50,58,1.29,RU,1720575730
456,mont-laurier,46.5501,-75.4993,22.79,92,100,1.47,CA,1720575731
457,sandnessjoen,66.0217,12.6316,8.29,82,13,2.67,NO,1720575732
458,nogliki,51.8333,143.1667,14.09,83,95,2.17,RU,1720575734
459,christchurch,-43.5333,172.6333,8.01,87,100,3.6,NZ,1720575532
460,mitu,1.1983,-70.1733,21.61,98,67,0.97,CO,1720575736
461,gargalianoi,37.0667,21.6333,26.86,43,0,3.14,GR,1720575738
462,heroica caborca,30.7167,-112.15,41.45,19,0,5.2,MX,1720575739
463,rio guayabal de yateras,20.3667,-75.0167,22.35,96,22,1.69,CU,1720575740
464,dalandzadgad,43.5708,104.425,28.84,22,100,2.25,MN,1720575741
465,sidney,-33.8679,151.2073,18.51,62,75,4.12,AU,1720575598
466,tsiombe,-25.3,45.4833,18.14,89,57,1.86,MG,1720575744
467,zandvoort,52.3749,4.5341,17.73,94,0,5.81,NL,1720575745
468,nyurba,63.2842,118.3319,25.3,47,100,3.7,RU,1720575747
469,belmonte,-15.8631,-38.8828,22.68,87,0,2.37,BR,1720575748
470,kayangel,8.0823,134.7173,28.8,75,99,5.54,PW,1720575749
471,kruisfontein,-34.0033,24.7314,11.6,81,100,7.31,ZA,1720575751
472,leava,-14.3,-178.1667,26.86,81,100,11.38,WF,1720575752
473,bandon,51.7469,-8.7425,12.77,96,4,2.95,IE,1720575753
474,hinton,53.4001,-117.5857,30.69,28,0,2.08,CA,1720575755
475,gaspe,48.8334,-64.4819,20.12,94,75,0.0,CA,1720575756
476,san antonio de pale,-1.4014,5.6325,22.25,82,36,3.83,GQ,1720575758
477,marco island,25.9363,-81.7157,30.58,85,60,1.68,US,1720575759
478,hirara,24.8,125.2833,32.15,74,40,7.2,JP,1720575760
479,pyhajarvi,67.0701,27.2176,11.19,92,86,0.39,FI,1720575762
480,nurlat,54.4277,50.8051,17.38,87,0,3.22,RU,1720575763
481,deir ez-zor,35.3359,40.1408,31.03,47,0,5.49,SY,1720575764
482,taroa,8.7058,171.2275,28.1,72,6,7.79,MH,1720575765
483,kolokani,13.5728,-8.0339,26.06,75,100,2.47,ML,1720575767
484,fletcher,35.4307,-82.5012,26.22,88,47,1.16,US,1720575768
485,yanam,16.7333,82.2167,27.77,80,100,1.8,IN,1720575769
486,lagoa,39.05,-27.9833,21.61,88,85,8.27,PT,1720575771
487,auki,-8.7676,160.7034,28.13,76,97,2.44,SB,1720575772
488,arroyo de la luz,39.4851,-6.584,20.28,72,0,2.29,ES,1720575773
489,barra do bugres,-15.0725,-57.1811,15.96,64,0,1.8,BR,1720575775
490,fisterra,42.9049,-9.2629,18.34,98,99,3.84,ES,1720575776
491,prince rupert,54.3161,-130.3201,19.05,68,0,4.63,CA,1720575488
492,borrazopolis,-23.9411,-51.5875,13.09,99,100,2.05,BR,1720575779
493,cannonvale,-20.2833,148.7,24.21,76,63,6.35,AU,1720575780
494,tyukhtet,56.5389,89.3011,16.43,76,71,2.71,RU,1720575781
495,sinop,41.7711,34.8709,20.24,76,10,1.93,TR,1720575783
496,axim,4.8699,-2.2405,24.12,87,98,4.27,GH,1720575784
497,akureyri,65.6835,-18.0878,12.96,67,100,5.66,IS,1720575785
498,alvaraes,-3.2208,-64.8042,26.5,68,99,0.78,BR,1720575787
499,la ronge,55.1001,-105.2842,27.12,44,0,2.06,CA,1720575788
500,mananjary,-21.2167,48.3333,18.79,87,100,1.24,MG,1720575789
501,parabel',58.6978,81.4825,18.59,65,63,4.14,RU,1720575791
502,miri,4.4148,114.0089,28.08,83,40,1.03,MY,1720575792
503,luza,60.6308,47.2512,17.31,98,100,2.76,RU,1720575793
504,palmer,42.1584,-72.3287,25.93,78,75,2.06,US,1720575795
505,anloga,5.7947,0.8973,24.69,87,85,5.49,GH,1720575796
506,peace river,56.2501,-117.286,32.17,37,20,3.6,CA,1720575797
507,saguday,16.5428,121.5638,30.63,67,100,0.2,PH,1720575799
508,katsuren-haebaru,26.3369,127.8719,32.83,74,40,7.2,JP,1720575800
509,bengbu,32.9408,117.3608,27.2,78,99,1.24,CN,1720575802
510,swift current,50.2834,-107.8014,28.45,32,0,6.17,CA,1720575692
511,galliano,29.4422,-90.2992,29.0,78,0,2.06,US,1720575804
512,assab,13.0092,42.7394,32.18,60,81,1.25,ER,1720575805
513,siguiri,11.6667,-9.5,22.88,94,100,1.0,GN,1720575807
514,semirara,12.0697,121.3986,27.33,78,99,1.74,PH,1720575808
515,bua yai,15.5855,102.4259,29.36,99,100,3.71,TH,1720575811
516,sydney mines,46.2367,-60.2177,22.53,92,75,2.57,CA,1720575812
517,turuntayevo,52.2,107.6167,26.05,54,74,0.14,RU,1720575813
518,saguenay,48.4168,-71.0657,19.46,89,20,1.54,CA,1720575814
519,shajiang,26.7825,119.9669,29.47,71,100,2.38,CN,1720575816
520,quellon,-43.1167,-73.6167,3.57,86,84,2.1,CL,1720575817
521,katsina,12.9894,7.6006,28.53,53,23,4.96,NG,1720575818
522,as sulayyil,20.4607,45.5779,36.14,16,100,4.62,SA,1720575821
523,poxoreo,-15.8372,-54.3892,18.45,74,1,1.79,BR,1720575822
524,ust'-ilimsk,58.0006,102.6619,28.59,43,55,1.6,RU,1720575824
525,mpika,-11.8343,31.4529,9.27,32,98,1.59,ZM,1720575825
526,amahai,-3.3333,128.9167,25.11,89,92,5.35,ID,1720575826
527,cockburn town,21.4612,-71.1419,28.4,83,1,6.64,TC,1720575828
528,phongsali,21.6833,102.1058,20.9,95,100,0.94,LA,1720575829
529,hami,42.8,93.45,30.4,28,99,4.41,CN,1720575830
530,batu pahat,1.8548,102.9325,27.8,76,84,1.78,MY,1720575833
531,berezovo,63.9381,65.0419,20.88,59,39,1.94,RU,1720575836
532,taoudenni,22.6783,-3.9836,36.13,26,45,7.56,ML,1720575837
533,ban houayxay,20.2453,100.4547,27.4,79,100,0.88,LA,1720575839
534,remire-montjoly,4.9167,-52.2667,25.02,94,0,0.51,GF,1720575840
535,qacha's nek,-30.1154,28.6894,3.34,28,8,6.79,LS,1720575842
536,castelli,-25.9468,-60.6195,5.04,54,4,2.42,AR,1720575843
537,bonthe,7.5264,-12.505,24.2,91,41,3.49,SL,1720575844
538,okahao,-17.885,15.0667,11.85,20,0,4.0,NA,1720575846
539,santa rosalia,27.3167,-112.2833,32.85,43,1,1.4,MX,1720575847
540,dehui,44.5333,125.7,26.76,49,9,2.27,CN,1720575848
541,bezhetsk,57.7851,36.6965,12.3,83,87,2.08,RU,1720575850
542,codrington,-38.2667,141.9667,12.81,58,0,4.04,AU,1720575851
543,kiama,-34.6833,150.8667,19.03,64,59,3.13,AU,1720575852
544,tympaki,35.0729,24.7685,29.5,44,0,6.71,GR,1720575854
545,nyrob,60.733,56.7202,20.33,74,6,1.32,RU,1720575855
546,hede,33.7681,120.2517,26.15,80,100,3.02,CN,1720575857
547,fort stockton,30.894,-102.8793,31.76,38,1,1.34,US,1720575858
548,saint-leu,-21.15,55.2833,17.46,69,22,1.39,RE,1720575859
549,vargashi,55.3556,65.8467,19.28,75,97,2.09,RU,1720575860
550,saldanha,-33.0117,17.9442,13.03,84,100,6.44,ZA,1720575862
551,jinxiang,27.4327,120.6062,29.54,74,100,4.4,CN,1720575863
552,kapuskasing,49.4169,-82.4331,23.05,73,20,2.06,CA,1720575864
553,ivdel',60.6911,60.4206,21.74,66,2,0.93,RU,1720575866
554,sirte,31.2089,16.5887,25.75,66,0,2.21,LY,1720575867
555,egilsstadir,65.2653,-14.3948,10.95,76,0,2.06,IS,1720575868
556,pangkalanbuun,-2.6833,111.6167,28.32,73,90,1.8,ID,1720575870
557,la'ie,21.6477,-157.9253,29.98,69,0,6.71,US,1720575871
558,selfoss,63.9331,-20.9971,10.02,87,99,2.09,IS,1720575872
559,pico truncado,-46.7949,-67.9573,0.34,66,100,9.03,AR,1720575874
560,utete,-7.986,38.758,18.48,94,22,0.98,TZ,1720575875
561,rikaze,29.25,88.8833,16.24,54,96,1.83,CN,1720575876
562,kembe,4.6228,21.8865,20.33,98,100,0.72,CF,1720575879
563,amga,60.8953,131.9608,13.05,96,100,2.49,RU,1720575880
564,tofol,5.3248,163.0078,30.88,70,75,4.63,FM,1720575881
565,an nuhud,12.7,28.4333,29.08,51,16,5.14,SD,1720575883
566,selsey,50.735,-0.7898,16.52,96,8,1.34,GB,1720575884
567,pitimbu,-7.4706,-34.8086,24.33,86,2,4.29,BR,1720575885
568,luquillo,18.3725,-65.7166,28.97,89,100,3.09,PR,1720575660
569,slave lake,55.2834,-114.769,32.99,29,0,6.69,CA,1720575888
570,greymouth,-42.4667,171.2,10.75,66,100,1.13,NZ,1720575889
571,nova vicosa,-17.8919,-39.3719,23.38,83,5,4.19,BR,1720575891
572,awjilah,29.1081,21.2869,25.6,61,0,4.88,LY,1720575892
573,chegdomyn,51.1167,133.0167,12.67,92,100,1.95,RU,1720575668
574,jiazi,22.8779,116.067,30.73,69,7,4.06,CN,1720575895
575,forio,40.7342,13.8646,26.96,80,0,1.57,IT,1720575896
576,kamina,-8.7386,24.9906,13.21,27,48,1.85,CD,1720575897
577,kudahuvadhoo,2.6708,72.8944,28.5,73,19,2.31,MV,1720575899
578,jutai,-5.1833,-68.9,22.96,92,50,0.28,BR,1720575900
579,totskoye,52.5248,52.7623,16.71,84,11,1.87,RU,1720575901
580,rovaniemi,66.5,25.7167,13.67,82,0,2.06,FI,1720575903
581,kuraymah,18.55,31.85,34.36,17,95,3.3,SD,1720575904
582,holualoa,19.6228,-155.9522,24.2,81,18,0.89,US,1720575905
583,crane,31.3974,-102.3501,32.97,21,1,4.06,US,1720575907
584,zastron,-30.3023,27.084,1.41,36,86,4.43,ZA,1720575908
